0 0 0.8
0.149123 0 0.785979
0.0745613 0.129144 0.785979
-0.0745613 0.129144 0.785979
-0.149123 -1.30367e-008 0.785979
-0.0745613 -0.129144 0.785979
0.0745613 -0.129144 0.785979
0.293018 0 0.744406
0.253761 0.146509 0.744406
0.146509 0.253761 0.744406
-1.28082e-008 0.293018 0.744406
-0.146509 0.253761 0.744406
-0.253761 0.146509 0.744406
-0.293018 4.42445e-008 0.744406
-0.253761 -0.146509 0.744406
-0.146509 -0.253761 0.744406
-1.36228e-007 -0.293018 0.744406
0.146509 -0.253761 0.744406
0.253761 -0.146509 0.744406
0.426642 0 0.67674
0.397832 0.154121 0.67674
0.315292 0.287427 0.67674
0.190171 0.381914 0.67674
0.0393656 0.424822 0.67674
-0.116756 0.410355 0.67674
-0.257109 0.340468 0.67674
-0.362738 0.224598 0.67674
-0.419378 0.0783953 0.67674
-0.419378 -0.0783953 0.67674
-0.362738 -0.224598 0.67674
-0.257109 -0.340468 0.67674
-0.116756 -0.410355 0.67674
0.0393657 -0.424822 0.67674
0.190171 -0.381914 0.67674
0.315293 -0.287427 0.67674
0.397832 -0.154121 0.67674
0.545311 0 0.585351
0.523222 0.153632 0.585351
0.458745 0.294817 0.585351
0.357103 0.412119 0.585351
0.22653 0.496032 0.585351
0.0776059 0.53976 0.585351
-0.0776058 0.53976 0.585351
-0.22653 0.496032 0.585351
-0.357103 0.412119 0.585351
-0.458745 0.294817 0.585351
-0.523222 0.153632 0.585351
-0.545311 2.12352e-007 0.585351
-0.523222 -0.153632 0.585351
-0.458745 -0.294817 0.585351
-0.357103 -0.412118 0.585351
-0.226531 -0.496032 0.585351
-0.0776062 -0.53976 0.585351
0.0776054 -0.539761 0.585351
0.22653 -0.496033 0.585351
0.357102 -0.412119 0.585351
0.458744 -0.294818 0.585351
0.523222 -0.153632 0.585351
0.644865 0 0.473444
0.627482 0.148716 0.473444
0.576272 0.289415 0.473444
0.493995 0.414511 0.473444
0.385087 0.517261 0.473444
0.255418 0.592125 0.473444
0.11198 0.635068 0.473444
-0.0374956 0.643774 0.473444
-0.184949 0.617774 0.473444
-0.322432 0.558469 0.473444
-0.442533 0.469058 0.473444
-0.538777 0.354359 0.473444
-0.605975 0.220557 0.473444
-0.640504 0.0748641 0.473444
-0.640504 -0.0748644 0.473444
-0.605975 -0.220557 0.473444
-0.538777 -0.354359 0.473444
-0.442533 -0.469058 0.473444
-0.322432 -0.558469 0.473444
-0.184949 -0.617774 0.473444
-0.0374957 -0.643774 0.473444
0.111979 -0.635068 0.473444
0.255417 -0.592125 0.473444
0.385086 -0.517261 0.473444
0.493995 -0.414512 0.473444
0.576272 -0.289416 0.473444
0.627482 -0.148717 0.473444
0.721814 0 0.344941
0.706041 0.150074 0.344941
0.65941 0.293588 0.344941
0.58396 0.424272 0.344941
0.482988 0.536412 0.344941
0.360907 0.625109 0.344941
0.223053 0.686486 0.344941
0.0754501 0.71786 0.344941
-0.0754501 0.71786 0.344941
-0.223053 0.686486 0.344941
-0.360907 0.625109 0.344941
-0.482988 0.536412 0.344941
-0.58396 0.424272 0.344941
-0.65941 0.293588 0.344941
-0.706041 0.150074 0.344941
-0.721814 -6.3103e-008 0.344941
-0.706041 -0.150074 0.344941
-0.65941 -0.293588 0.344941
-0.58396 -0.424272 0.344941
-0.482988 -0.536412 0.344941
-0.360907 -0.625109 0.344941
-0.223053 -0.686486 0.344941
-0.0754504 -0.71786 0.344941
0.0754497 -0.71786 0.344941
0.223052 -0.686486 0.344941
0.360906 -0.62511 0.344941
0.482987 -0.536413 0.344941
0.583959 -0.424272 0.344941
0.659409 -0.293589 0.344941
0.70604 -0.150075 0.344941
0.773461 0 0.204347
0.758599 0.150895 0.204347
0.714585 0.295991 0.204347
0.64311 0.429712 0.204347
0.54692 0.54692 0.204347
0.429712 0.64311 0.204347
0.295991 0.714585 0.204347
0.150895 0.758599 0.204347
5.83947e-008 0.773461 0.204347
-0.150895 0.758599 0.204347
-0.295991 0.714585 0.204347
-0.429712 0.64311 0.204347
-0.54692 0.54692 0.204347
-0.64311 0.429712 0.204347
-0.714585 0.295991 0.204347
-0.758599 0.150895 0.204347
-0.773461 -2.52026e-007 0.204347
-0.758599 -0.150895 0.204347
-0.714585 -0.295991 0.204347
-0.643109 -0.429712 0.204347
-0.546919 -0.54692 0.204347
-0.429712 -0.64311 0.204347
-0.29599 -0.714585 0.204347
-0.150894 -0.758599 0.204347
7.46853e-007 -0.773461 0.204347
0.150896 -0.758599 0.204347
0.295992 -0.714585 0.204347
0.429713 -0.643109 0.204347
0.54692 -0.546919 0.204347
0.64311 -0.429711 0.204347
0.714585 -0.29599 0.204347
0.7586 -0.150894 0.204347
0.797996 0 0.0565898
0.783575 0.151022 0.0565898
0.740834 0.296585 0.0565898
0.671317 0.431429 0.0565898
0.577537 0.55068 0.0565898
0.462883 0.650028 0.0565898
0.3315 0.725883 0.0565898
0.188135 0.775502 0.0565898
0.0379703 0.797092 0.0565898
-0.113567 0.789874 0.0565898
-0.260999 0.754107 0.0565898
-0.398998 0.691085 0.0565898
-0.522576 0.603085 0.0565898
-0.627267 0.493288 0.0565898
-0.709287 0.365663 0.0565898
-0.765672 0.224821 0.0565898
-0.794383 0.0758541 0.0565898
-0.794382 -0.0758546 0.0565898
-0.765671 -0.224822 0.0565898
-0.709287 -0.365663 0.0565898
-0.627267 -0.493289 0.0565898
-0.522576 -0.603085 0.0565898
-0.398998 -0.691085 0.0565898
-0.260998 -0.754107 0.0565898
-0.113566 -0.789874 0.0565898
0.0379709 -0.797092 0.0565898
0.188135 -0.775501 0.0565898
0.3315 -0.725882 0.0565898
0.462884 -0.650028 0.0565898
0.577537 -0.55068 0.0565898
0.671317 -0.431428 0.0565898
0.740834 -0.296584 0.0565898
0.783575 -0.151021 0.0565898
0.794558 0 -0.0931511
0.7802 0.150371 -0.0931511
0.737642 0.295307 -0.0931511
0.668425 0.429571 -0.0931511
0.575049 0.548308 -0.0931511
0.460889 0.647228 -0.0931511
0.330071 0.722756 -0.0931511
0.187324 0.772161 -0.0931511
0.0378067 0.793658 -0.0931511
-0.113077 0.786471 -0.0931511
-0.259874 0.750858 -0.0931511
-0.397279 0.688108 -0.0931511
-0.520325 0.600487 -0.0931511
-0.624565 0.491163 -0.0931511
-0.706232 0.364088 -0.0931511
-0.762373 0.223853 -0.0931511
-0.79096 0.0755273 -0.0931511
-0.79096 -0.0755279 -0.0931511
-0.762373 -0.223853 -0.0931511
-0.706231 -0.364088 -0.0931511
-0.624565 -0.491164 -0.0931511
-0.520325 -0.600487 -0.0931511
-0.397279 -0.688108 -0.0931511
-0.259874 -0.750858 -0.0931511
-0.113077 -0.786471 -0.0931511
0.0378073 -0.793658 -0.0931511
0.187325 -0.772161 -0.0931511
0.330072 -0.722755 -0.0931511
0.46089 -0.647227 -0.0931511
0.57505 -0.548307 -0.0931511
0.668425 -0.42957 -0.0931511
0.737643 -0.295306 -0.0931511
0.7802 -0.15037 -0.0931511
0.763269 0 -0.239627
0.747644 0.153645 -0.239627
0.701412 0.300999 -0.239627
0.626463 0.436031 -0.239627
0.525867 0.553212 -0.239627
0.403742 0.647743 -0.239627
0.265087 0.715757 -0.239627
0.11558 0.754467 -0.239627
-0.0386591 0.762289 -0.239627
-0.191315 0.738903 -0.239627
-0.336139 0.685266 -0.239627
-0.467201 0.603574 -0.239627
-0.579136 0.497172 -0.239627
-0.667361 0.370415 -0.239627
-0.728265 0.228494 -0.239627
-0.759353 0.0772182 -0.239627
-0.759352 -0.077219 -0.239627
-0.728264 -0.228495 -0.239627
-0.667361 -0.370416 -0.239627
-0.579136 -0.497173 -0.239627
-0.467201 -0.603575 -0.239627
-0.336139 -0.685266 -0.239627
-0.191315 -0.738903 -0.239627
-0.0386584 -0.762289 -0.239627
0.115581 -0.754467 -0.239627
0.265088 -0.715757 -0.239627
0.403742 -0.647743 -0.239627
0.525867 -0.553211 -0.239627
0.626463 -0.43603 -0.239627
0.701412 -0.300999 -0.239627
0.747645 -0.153644 -0.239627
0.705224 0 -0.377703
0.688736 0.151602 -0.377703
0.640044 0.296116 -0.377703
0.561424 0.426783 -0.377703
0.456552 0.537495 -0.377703
0.330333 0.623074 -0.377703
0.188667 0.679518 -0.377703
0.0381801 0.70419 -0.377703
-0.114092 0.695934 -0.377703
-0.26103 0.655136 -0.377703
-0.395762 0.583706 -0.377703
-0.511989 0.484982 -0.377703
-0.604276 0.363581 -0.377703
-0.668307 0.225179 -0.377703
-0.70109 0.0762485 -0.377703
-0.70109 -0.0762476 -0.377703
-0.668308 -0.225178 -0.377703
-0.604276 -0.36358 -0.377703
-0.51199 -0.484981 -0.377703
-0.395763 -0.583706 -0.377703
-0.261031 -0.655136 -0.377703
-0.114093 -0.695933 -0.377703
0.038179 -0.70419 -0.377703
0.188666 -0.679519 -0.377703
0.330332 -0.623074 -0.377703
0.456551 -0.537496 -0.377703
0.561423 -0.426784 -0.377703
0.640043 -0.296117 -0.377703
0.688736 -0.151604 -0.377703
0.622458 0 -0.502539
0.604371 0.148964 -0.502539
0.55116 0.289271 -0.502539
0.465917 0.412766 -0.502539
0.353597 0.512273 -0.502539
0.220727 0.582009 -0.502539
0.0750291 0.61792 -0.502539
-0.0750291 0.61792 -0.502539
-0.220727 0.582009 -0.502539
-0.353597 0.512273 -0.502539
-0.465917 0.412766 -0.502539
-0.55116 0.289271 -0.502539
-0.604371 0.148964 -0.502539
-0.622458 -2.02823e-007 -0.502539
-0.604371 -0.148964 -0.502539
-0.55116 -0.289271 -0.502539
-0.465917 -0.412767 -0.502539
-0.353596 -0.512274 -0.502539
-0.220726 -0.582009 -0.502539
-0.0750285 -0.61792 -0.502539
0.0750297 -0.61792 -0.502539
0.220727 -0.582009 -0.502539
0.353597 -0.512273 -0.502539
0.465917 -0.412766 -0.502539
0.55116 -0.28927 -0.502539
0.604371 -0.148963 -0.502539
0.517874 0 -0.609759
0.494866 0.152646 -0.609759
0.427888 0.291729 -0.609759
0.322889 0.40489 -0.609759
0.189201 0.482075 -0.609759
0.0387007 0.516426 -0.609759
-0.115238 0.50489 -0.609759
-0.258937 0.448492 -0.609759
-0.379629 0.352244 -0.609759
-0.466588 0.224697 -0.609759
-0.51209 0.077185 -0.609759
-0.51209 -0.0771852 -0.609759
-0.466588 -0.224697 -0.609759
-0.379628 -0.352244 -0.609759
-0.258937 -0.448492 -0.609759
-0.115238 -0.50489 -0.609759
0.0387006 -0.516426 -0.609759
0.1892 -0.482075 -0.609759
0.322889 -0.40489 -0.609759
0.427887 -0.291729 -0.609759
0.494866 -0.152647 -0.609759
0.395136 0 -0.695606
0.365058 0.151212 -0.695606
0.279403 0.279403 -0.695606
0.151212 0.365058 -0.695606
-1.7272e-008 0.395136 -0.695606
-0.151212 0.365058 -0.695606
-0.279403 0.279403 -0.695606
-0.365058 0.151212 -0.695606
-0.395136 5.96639e-008 -0.695606
-0.365058 -0.151212 -0.695606
-0.279404 -0.279403 -0.695606
-0.151212 -0.365058 -0.695606
4.71195e-009 -0.395136 -0.695606
0.151212 -0.365058 -0.695606
0.279404 -0.279403 -0.695606
0.365058 -0.151212 -0.695606
0.258548 0 -0.757069
0.209169 0.15197 -0.757069
0.0798956 0.245893 -0.757069
-0.0798956 0.245893 -0.757069
-0.209169 0.15197 -0.757069
-0.258548 -2.26029e-008 -0.757069
-0.209169 -0.15197 -0.757069
-0.0798956 -0.245893 -0.757069
0.0798956 -0.245893 -0.757069
0.209169 -0.15197 -0.757069
0.112896 0 -0.791994
-4.93484e-009 0.112896 -0.791994
-0.112896 -9.86968e-009 -0.791994
1.34627e-009 -0.112896 -0.791994
0 0 0.6
0.148442 0 0.581347
0.0742212 0.128555 0.581347
-0.0742212 0.128555 0.581347
-0.148442 -1.29772e-008 0.581347
-0.0742212 -0.128555 0.581347
0.0742212 -0.128555 0.581347
0.287655 0 0.526549
0.249117 0.143828 0.526549
0.143828 0.249117 0.526549
-1.25738e-008 0.287655 0.526549
-0.143828 0.249117 0.526549
-0.249117 0.143828 0.526549
-0.287655 4.34347e-008 0.526549
-0.249117 -0.143828 0.526549
-0.143828 -0.249117 0.526549
-1.33734e-007 -0.287655 0.526549
0.143828 -0.249117 0.526549
0.249117 -0.143828 0.526549
0.408983 0 0.439013
0.381366 0.147742 0.439013
0.302242 0.27553 0.439013
0.182299 0.366107 0.439013
0.0377362 0.407239 0.439013
-0.111924 0.393371 0.439013
-0.246467 0.326376 0.439013
-0.347725 0.215302 0.439013
-0.40202 0.0751505 0.439013
-0.40202 -0.0751505 0.439013
-0.347725 -0.215302 0.439013
-0.246467 -0.326376 0.439013
-0.111924 -0.393371 0.439013
0.0377363 -0.407239 0.439013
0.1823 -0.366107 0.439013
0.302242 -0.27553 0.439013
0.381366 -0.147741 0.439013
0.504883 0 0.324181
0.482452 0.148817 0.324181
0.417154 0.28441 0.324181
0.314789 0.394733 0.324181
0.184454 0.469982 0.324181
0.0377299 0.503471 0.324181
-0.112347 0.492224 0.324181
-0.252441 0.437241 0.324181
-0.370105 0.343407 0.324181
-0.454883 0.21906 0.324181
-0.499243 0.0752487 0.324181
-0.499243 -0.075249 0.324181
-0.454883 -0.21906 0.324181
-0.370105 -0.343407 0.324181
-0.252441 -0.437241 0.324181
-0.112347 -0.492224 0.324181
0.0377298 -0.503471 0.324181
0.184454 -0.469982 0.324181
0.314789 -0.394733 0.324181
0.417153 -0.284411 0.324181
0.482452 -0.148817 0.324181
0.569391 0 0.189193
0.548276 0.15362 0.189193
0.486498 0.295846 0.189193
0.388639 0.416131 0.189193
0.261957 0.505554 0.189193
0.115846 0.557481 0.189193
-0.0388565 0.568063 0.189193
-0.190677 0.536515 0.189193
-0.328356 0.465175 0.189193
-0.441683 0.359336 0.189193
-0.522252 0.226846 0.189193
-0.564087 0.0775322 0.189193
-0.564087 -0.0775318 0.189193
-0.522252 -0.226846 0.189193
-0.441683 -0.359335 0.189193
-0.328357 -0.465175 0.189193
-0.190678 -0.536515 0.189193
-0.0388569 -0.568063 0.189193
0.115846 -0.557481 0.189193
0.261956 -0.505554 0.189193
0.388639 -0.416131 0.189193
0.486498 -0.295847 0.189193
0.548276 -0.15362 0.189193
0.598497 0 0.0424423
0.579694 0.14884 0.0424423
0.524467 0.288328 0.0424423
0.436285 0.409699 0.0424423
0.320691 0.505328 0.0424423
0.184946 0.569204 0.0424423
0.0375799 0.597316 0.0424423
-0.112147 0.587896 0.0424423
-0.254828 0.541536 0.0424423
-0.381496 0.46115 0.0424423
-0.484194 0.351788 0.0424423
-0.556469 0.220321 0.0424423
-0.593778 0.0750113 0.0424423
-0.593778 -0.0750119 0.0424423
-0.556468 -0.220322 0.0424423
-0.484194 -0.351788 0.0424423
-0.381496 -0.46115 0.0424423
-0.254827 -0.541536 0.0424423
-0.112147 -0.587896 0.0424423
0.0375805 -0.597316 0.0424423
0.184946 -0.569204 0.0424423
0.320691 -0.505327 0.0424423
0.436286 -0.409699 0.0424423
0.524467 -0.288327 0.0424423
0.579694 -0.148839 0.0424423
0.590392 0 -0.106948
0.570274 0.152805 -0.106948
0.511294 0.295196 -0.106948
0.41747 0.41747 -0.106948
0.295196 0.511294 -0.106948
0.152805 0.570274 -0.106948
4.45733e-008 0.590392 -0.106948
-0.152804 0.570274 -0.106948
-0.295196 0.511294 -0.106948
-0.41747 0.41747 -0.106948
-0.511294 0.295196 -0.106948
-0.570274 0.152805 -0.106948
-0.590392 2.29907e-007 -0.106948
-0.570275 -0.152804 -0.106948
-0.511294 -0.295196 -0.106948
-0.41747 -0.41747 -0.106948
-0.295196 -0.511294 -0.106948
-0.152805 -0.570274 -0.106948
-2.7448e-007 -0.590392 -0.106948
0.152804 -0.570275 -0.106948
0.295195 -0.511294 -0.106948
0.41747 -0.41747 -0.106948
0.511294 -0.295196 -0.106948
0.570274 -0.152805 -0.106948
0.545578 0 -0.249688
0.523479 0.153707 -0.249688
0.45897 0.294962 -0.249688
0.357278 0.412321 -0.249688
0.226641 0.496276 -0.249688
0.0776439 0.540025 -0.249688
-0.0776439 0.540025 -0.249688
-0.226641 0.496276 -0.249688
-0.357278 0.412321 -0.249688
-0.45897 0.294962 -0.249688
-0.523479 0.153707 -0.249688
-0.545578 2.12456e-007 -0.249688
-0.523479 -0.153707 -0.249688
-0.45897 -0.294962 -0.249688
-0.357278 -0.41232 -0.249688
-0.226642 -0.496275 -0.249688
-0.0776443 -0.540025 -0.249688
0.0776435 -0.540025 -0.249688
0.226641 -0.496276 -0.249688
0.357277 -0.412321 -0.249688
0.458969 -0.294962 -0.249688
0.523478 -0.153708 -0.249688
0.466844 0 -0.376904
0.441549 0.151584 -0.376904
0.368405 0.286741 -0.376904
0.255339 0.390826 -0.376904
0.114603 0.452559 -0.376904
-0.0385517 0.465249 -0.376904
-0.187529 0.427523 -0.376904
-0.316185 0.343468 -0.376904
-0.410577 0.222193 -0.376904
-0.460477 0.07684 -0.376904
-0.460477 -0.07684 -0.376904
-0.410577 -0.222193 -0.376904
-0.316185 -0.343468 -0.376904
-0.187529 -0.427523 -0.376904
-0.0385515 -0.465249 -0.376904
0.114604 -0.452559 -0.376904
0.25534 -0.390826 -0.376904
0.368406 -0.286741 -0.376904
0.441549 -0.151583 -0.376904
0.359083 0 -0.480686
0.328039 0.146052 -0.480686
0.240274 0.266851 -0.480686
0.110963 0.341508 -0.480686
-0.0375344 0.357116 -0.480686
-0.179542 0.310975 -0.480686
-0.290504 0.211064 -0.480686
-0.351236 0.0746576 -0.480686
-0.351236 -0.0746576 -0.480686
-0.290504 -0.211064 -0.480686
-0.179542 -0.310975 -0.480686
-0.0375344 -0.357116 -0.480686
0.110963 -0.341508 -0.480686
0.240274 -0.266851 -0.480686
0.328039 -0.146052 -0.480686
0.228997 0 -0.554581
0.175422 0.147196 -0.554581
0.0397648 0.225518 -0.554581
-0.114498 0.198317 -0.554581
-0.215186 0.0783215 -0.554581
-0.215186 -0.0783214 -0.554581
-0.114498 -0.198317 -0.554581
0.0397647 -0.225518 -0.554581
0.175421 -0.147196 -0.554581
0.084672 0 -0.593995
-0.042336 0.0733281 -0.593995
-0.042336 -0.0733281 -0.593995
0 0 0.4
0.146509 0 0.372203
0.0732545 0.126881 0.372203
-0.0732545 0.126881 0.372203
-0.146509 -1.28082e-008 0.372203
-0.0732545 -0.126881 0.372203
0.0732545 -0.126881 0.372203
0.272655 0 0.292676
0.229372 0.147409 0.292676
0.113265 0.248016 0.292676
-0.0388029 0.26988 0.292676
-0.178551 0.206059 0.292676
-0.261611 0.0768159 0.292676
-0.261611 -0.0768159 0.292676
-0.178551 -0.206059 0.292676
-0.038803 -0.26988 0.292676
0.113265 -0.248016 0.292676
0.229372 -0.147409 0.292676
0.360907 0 0.172471
0.329705 0.146794 0.172471
0.241494 0.268206 0.172471
0.111526 0.343243 0.172471
-0.0377251 0.35893 0.172471
-0.180454 0.312555 0.172471
-0.29198 0.212136 0.172471
-0.35302 0.0750368 0.172471
-0.35302 -0.0750368 0.172471
-0.29198 -0.212136 0.172471
-0.180453 -0.312555 0.172471
-0.037725 -0.35893 0.172471
0.111526 -0.343243 0.172471
0.241494 -0.268206 0.172471
0.329705 -0.146794 0.172471
0.398998 0 0.0282949
0.368626 0.15269 0.0282949
0.282134 0.282134 0.0282949
0.15269 0.368626 0.0282949
-1.74408e-008 0.398998 0.0282949
-0.15269 0.368626 0.0282949
-0.282134 0.282134 0.0282949
-0.368626 0.15269 0.0282949
-0.398998 6.0247e-008 0.0282949
-0.368626 -0.15269 0.0282949
-0.282134 -0.282134 0.0282949
-0.15269 -0.368626 0.0282949
4.758e-009 -0.398998 0.0282949
0.15269 -0.368626 0.0282949
0.282134 -0.282134 0.0282949
0.368626 -0.15269 0.0282949
0.381634 0 -0.119813
0.34864 0.155225 -0.119813
0.255363 0.28361 -0.119813
0.117931 0.362956 -0.119813
-0.0398917 0.379544 -0.119813
-0.190817 0.330505 -0.119813
-0.308749 0.224319 -0.119813
-0.373295 0.0793462 -0.119813
-0.373295 -0.0793463 -0.119813
-0.308749 -0.224319 -0.119813
-0.190817 -0.330505 -0.119813
-0.0398916 -0.379544 -0.119813
0.117932 -0.362956 -0.119813
0.255363 -0.28361 -0.119813
0.34864 -0.155225 -0.119813
0.311229 0 -0.251269
0.27558 0.144635 -0.251269
0.176798 0.256137 -0.251269
0.0375145 0.30896 -0.251269
-0.110363 0.291004 -0.251269
-0.232958 0.206383 -0.251269
-0.302185 0.074482 -0.251269
-0.302186 -0.074482 -0.251269
-0.232958 -0.206383 -0.251269
-0.110363 -0.291004 -0.251269
0.0375146 -0.30896 -0.251269
0.176798 -0.256137 -0.251269
0.27558 -0.144635 -0.251269
0.197568 0 -0.347803
0.139702 0.139702 -0.347803
-8.63598e-009 0.197568 -0.347803
-0.139702 0.139702 -0.347803
-0.197568 -1.7272e-008 -0.347803
-0.139702 -0.139702 -0.347803
2.35598e-009 -0.197568 -0.347803
0.139702 -0.139702 -0.347803
0.056448 0 -0.395997
-0.056448 -4.93484e-009 -0.395997
0 0 0.2
0.136328 0 0.146338
0.0421276 0.129655 0.146338
-0.110291 0.0801314 0.146338
-0.110291 -0.0801314 0.146338
0.0421276 -0.129655 0.146338
0.199499 0 0.0141474
0.141067 0.141067 0.0141474
-8.72038e-009 0.199499 0.0141474
-0.141067 0.141067 0.0141474
-0.199499 -1.74408e-008 0.0141474
-0.141067 -0.141067 0.0141474
2.379e-009 -0.199499 0.0141474
0.141067 -0.141067 0.0141474
0.155615 0 -0.125635
0.0778073 0.134766 -0.125635
-0.0778073 0.134766 -0.125635
-0.155615 -1.36043e-008 -0.125635
-0.0778073 -0.134766 -0.125635
0.0778073 -0.134766 -0.125635
0.028224 0 -0.197998
