0 0 8 0.00354252
1.49123 0 7.85979 0.00354252
0.734917 1.29756 7.85979 0.00354252
-0.766852 1.27894 7.85979 0.00354252
-1.49077 -0.0369614 7.85979 0.00354252
-0.70253 -1.31537 7.85979 0.00354252
0.798316 -1.25954 7.85979 0.00354252
2.93018 0 7.44406 0.00354252
2.53605 1.46778 7.44406 0.00354252
1.4597 2.54072 7.44406 0.00354252
-0.00933783 2.93017 7.44406 0.00354252
-1.47586 2.53136 7.44406 0.00354252
-2.54536 1.45159 7.44406 0.00354252
-2.93012 -0.0186756 7.44406 0.00354252
-2.52665 -1.48392 7.44406 0.00354252
-1.44347 -2.54997 7.44406 0.00354252
0.0280131 -2.93005 7.44406 0.00354252
1.49196 -2.5219 7.44406 0.00354252
2.55456 -1.43534 7.44406 0.00354252
4.26642 0 6.7674 0.00354252
3.97658 1.54569 6.7674 0.00354252
3.14644 2.88136 6.7674 0.00354252
1.8888 3.82555 6.7674 0.00354252
0.374517 4.24995 6.7674 0.00354252
-1.19065 4.09691 6.7674 0.00354252
-2.59404 3.38723 6.7674 0.00354252
-3.64497 2.21732 6.7674 0.00354252
-4.20067 0.746143 6.7674 0.00354252
-4.18562 -0.826413 6.7674 0.00354252
-3.60186 -2.28668 6.7674 0.00354252
-2.52873 -3.43626 6.7674 0.00354252
-1.11201 -4.11895 6.7674 0.00354252
0.455798 -4.242 6.7674 0.00354252
1.96168 -3.78869 6.7674 0.00354252
3.20102 -2.82061 6.7674 0.00354252
4.00544 -1.46929 6.7674 0.00354252
5.45311 0 5.85351 0.00354252
5.23145 1.53894 5.85351 0.00354252
4.58449 2.95277 5.85351 0.00354252
3.56483 4.12655 5.85351 0.00354252
2.25535 4.96486 5.85351 0.00354252
0.762527 5.39953 5.85351 0.00354252
-0.792289 5.39525 5.85351 0.00354252
-2.2827 4.95234 5.85351 0.00354252
-3.58753 4.10683 5.85351 0.00354252
-4.6007 2.92745 5.85351 0.00354252
-5.23986 1.51007 5.85351 0.00354252
-5.45303 -0.0300689 5.85351 0.00354252
-5.22288 -1.56776 5.85351 0.00354252
-4.56814 -2.97801 5.85351 0.00354252
-3.54202 -4.14615 5.85351 0.00354252
-2.22794 -4.97722 5.85351 0.00354252
-0.732742 -5.40366 5.85351 0.00354252
0.822027 -5.3908 5.85351 0.00354252
2.30997 -4.93968 5.85351 0.00354252
3.61012 -4.08699 5.85351 0.00354252
4.61677 -2.90203 5.85351 0.00354252
5.2481 -1.48116 5.85351 0.00354252
6.44865 0 4.73444 0.00354252
6.27482 1.48719 4.73444 0.00354252
5.7627 2.89419 4.73444 0.00354252
4.9399 4.14517 4.73444 0.00354252
3.85078 5.17267 4.73444 0.00354252
2.55406 5.9213 4.73444 0.00354252
1.11964 6.35071 4.73444 0.00354252
-0.375135 6.43773 4.73444 0.00354252
-1.84969 6.17768 4.73444 0.00354252
-3.22452 5.58458 4.73444 0.00354252
-4.42552 4.6904 4.73444 0.00354252
-5.38792 3.54335 4.73444 0.00354252
-6.05985 2.20528 4.73444 0.00354252
-6.40508 0.74831 4.73444 0.00354252
-6.405 -0.749 4.73444 0.00354252
-6.05962 -2.20593 4.73444 0.00354252
-5.38754 -3.54393 4.73444 0.00354252
-4.42501 -4.69088 4.73444 0.00354252
-3.22392 -5.58493 4.73444 0.00354252
-1.84903 -6.17788 4.73444 0.00354252
-0.374442 -6.43777 4.73444 0.00354252
1.12033 -6.35059 4.73444 0.00354252
2.5547 -5.92103 4.73444 0.00354252
3.85134 -5.17226 4.73444 0.00354252
4.94035 -4.14464 4.73444 0.00354252
5.76301 -2.89357 4.73444 0.00354252
6.27498 -1.48651 4.73444 0.00354252
7.21814 0 3.44941 0.00354252
7.06032 1.50113 3.44941 0.00354252
6.59377 2.93662 3.44941 0.00354252
5.83888 4.2437 3.44941 0.00354252
4.82867 5.36521 3.44941 0.00354252
3.60731 6.25211 3.44941 0.00354252
2.22821 6.86561 3.44941 0.00354252
0.751677 7.1789 3.44941 0.00354252
-0.757729 7.17826 3.44941 0.00354252
-2.234 6.86373 3.44941 0.00354252
-3.61258 6.24906 3.44941 0.00354252
-4.83319 5.36114 3.44941 0.00354252
-5.84246 4.23878 3.44941 0.00354252
-6.59624 2.93106 3.44941 0.00354252
