   5.1674690e-01  -7.7679096e-01  -2.4845226e-01
   5.6574650e-01  -7.4095692e-01  -4.2348000e-02
   6.5139140e-01  -6.1921992e-01   1.6334560e-01
   6.9596120e-01  -4.6524720e-01   3.1676595e-01
   6.3881480e-01  -3.4963764e-01   4.8175415e-01
   5.4082370e-01  -2.3515404e-01   6.3525270e-01
   3.9943370e-01  -1.2535063e-01   7.5883745e-01
   2.1549080e-01  -0.0000000e+00   8.4872950e-01
   1.0157330e-01   1.3822116e-01   8.7592125e-01
   7.2666740e-01  -5.7581040e-01  -2.1319799e-01
   7.6912490e-01  -4.7768952e-01  -3.1732500e-03
   7.9637600e-01  -3.5515128e-01   1.7827605e-01
   7.5764720e-01  -2.3757624e-01   3.5516100e-01
   6.7131200e-01  -1.2591770e-01   5.3119610e-01
   5.4705080e-01  -0.0000000e+00   6.7631230e-01
   3.9943370e-01   1.2535063e-01   7.5883745e-01
   2.3306870e-01   2.7317004e-01   8.0453385e-01
   8.2796600e-01  -3.4193940e-01  -1.9918224e-01
   8.3859500e-01  -2.5173192e-01   2.6205800e-02
   8.2519760e-01  -1.1676997e-01   2.1955185e-01
   7.7356820e-01  -0.0000000e+00   3.9498205e-01
   6.7131200e-01   1.2591770e-01   5.3119610e-01
   5.4082370e-01   2.3515404e-01   6.3525270e-01
   3.5959700e-01   3.8081340e-01   7.0917240e-01
   8.7158900e-01  -1.3051949e-01  -1.6793524e-01
   8.2519760e-01   1.1676997e-01   2.1955185e-01
   7.5764720e-01   2.3757624e-01   3.5516100e-01
   6.3881480e-01   3.4963764e-01   4.8175415e-01
   5.1646070e-01   4.3570428e-01   5.7103785e-01
   8.5185200e-01  -0.0000000e+00  -3.5028925e-01
   8.7158900e-01   1.3051949e-01  -1.6793524e-01
   8.3859500e-01   2.5173192e-01   2.6205800e-02
   7.9637600e-01   3.5515128e-01   1.7827605e-01
   6.9596120e-01   4.6524720e-01   3.1676595e-01
   6.0229280e-01   5.1858444e-01   4.0527800e-01
   8.2796600e-01   3.4193940e-01  -1.9918224e-01
   7.6912490e-01   4.7768952e-01  -3.1732500e-03
   6.5139140e-01   6.1921992e-01   1.6334560e-01
   5.7030770e-01   6.5722008e-01   2.9059080e-01
   4.5882470e-01   6.6494604e-01   4.1904465e-01
   3.3230900e-01   5.8933512e-01   5.9902540e-01
   1.9228880e-01   5.1759840e-01   7.1556065e-01
   4.4817500e-02   3.7419228e-01   8.2729695e-01
  -6.6086215e-02   2.6389572e-01   8.8281665e-01
