0 0 0.8
0 0.14912 0.786
-0.12912 0.07456 0.786
-0.12912 -0.07456 0.786
-0 -0.14912 0.786
0.12912 -0.07456 0.786
0.12912 0.07456 0.786
0 0.29304 0.7444
-0.14648 0.25376 0.7444
-0.25376 0.14648 0.7444
-0.29304 0 0.7444
-0.25376 -0.14648 0.7444
-0.14648 -0.25376 0.7444
-0 -0.29304 0.7444
0.14648 -0.25376 0.7444
0.25376 -0.14648 0.7444
0.29304 -0 0.7444
0.25376 0.14648 0.7444
0.14648 0.25376 0.7444
0 0.42664 0.67672
-0.15408 0.39784 0.67672
-0.28744 0.31528 0.67672
-0.38192 0.19016 0.67672
-0.4248 0.03936 0.67672
-0.41032 -0.11672 0.67672
-0.34048 -0.25712 0.67672
-0.22456 -0.36272 0.67672
-0.0784 -0.41936 0.67672
0.0784 -0.41936 0.67672
0.22456 -0.36272 0.67672
0.34048 -0.25712 0.67672
0.41032 -0.11672 0.67672
0.4248 0.03936 0.67672
0.38192 0.19016 0.67672
0.28744 0.31528 0.67672
0.15416 0.39784 0.67672
0 0.54528 0.58536
-0.1536 0.5232 0.58536
-0.2948 0.45872 0.58536
-0.41208 0.35712 0.58536
-0.496 0.22656 0.58536
-0.53976 0.0776 0.58536
-0.53976 -0.0776 0.58536
-0.496 -0.22656 0.58536
-0.41208 -0.35712 0.58536
-0.2948 -0.45872 0.58536
-0.1536 -0.5232 0.58536
-0 -0.54528 0.58536
0.1536 -0.5232 0.58536
0.2948 -0.45872 0.58536
0.41208 -0.35712 0.58536
0.496 -0.22656 0.58536
0.53976 -0.0776 0.58536
0.53976 0.0776 0.58536
0.496 0.22656 0.58536
0.41208 0.35712 0.58536
0.2948 0.45872 0.58536
0.1536 0.5232 0.58536
0 0.64488 0.47344
-0.14872 0.62752 0.47344
-0.28944 0.57624 0.47344
-0.41448 0.494 0.47344
-0.51728 0.38512 0.47344
-0.59216 0.25544 0.47344
-0.63504 0.112 0.47344
-0.64376 -0.03752 0.47344
-0.61776 -0.18496 0.47344
-0.55848 -0.3224 0.47344
-0.46904 -0.44256 0.47344
-0.35432 -0.5388 0.47344
-0.22056 -0.606 0.47344
-0.07488 -0.64048 0.47344
0.07488 -0.64048 0.47344
0.22056 -0.606 0.47344
0.35432 -0.5388 0.47344
0.46904 -0.44256 0.47344
0.55848 -0.3224 0.47344
0.61776 -0.18496 0.47344
0.64376 -0.03752 0.47344
0.63504 0.112 0.47344
0.59216 0.25544 0.47344
0.51728 0.38512 0.47344
0.41448 0.494 0.47344
0.28944 0.57624 0.47344
0.14872 0.62752 0.47344
0 0.72184 0.34496
-0.15008 0.70608 0.34496
-0.2936 0.65944 0.34496
-0.42424 0.584 0.34496
-0.5364 0.48296 0.34496
-0.62512 0.36088 0.34496
-0.68648 0.22304 0.34496
-0.71784 0.07544 0.34496
-0.71784 -0.07544 0.34496
-0.68648 -0.22304 0.34496
-0.62512 -0.36088 0.34496
-0.5364 -0.48296 0.34496
-0.42424 -0.584 0.34496
-0.2936 -0.65944 0.34496
-0.15008 -0.70608 0.34496
-0 -0.72184 0.34496
0.15008 -0.70608 0.34496
0.2936 -0.65944 0.34496
0.42424 -0.584 0.34496
0.5364 -0.48296 0.34496
0.62512 -0.36088 0.34496
0.68648 -0.22304 0.34496
0.71784 -0.07544 0.34496
0.71784 0.07544 0.34496
0.68648 0.22304 0.34496
0.62512 0.36088 0.34496
0.5364 0.48296 0.34496
0.42424 0.58392 0.34496
0.2936 0.65944 0.34496
0.15008 0.70608 0.34496
0 0.77344 0.20432
-0.15088 0.75856 0.20432
-0.296 0.71456 0.20432
-0.42968 0.64312 0.20432
-0.54688 0.54688 0.20432
-0.64312 0.42968 0.20432
-0.71456 0.296 0.20432
-0.75856 0.15088 0.20432
-0.77344 0 0.20432
-0.75856 -0.15088 0.20432
-0.71456 -0.296 0.20432
-0.64312 -0.42968 0.20432
-0.54688 -0.54688 0.20432
-0.42968 -0.64312 0.20432
-0.296 -0.71456 0.20432
-0.15088 -0.75856 0.20432
-0 -0.77344 0.20432
0.15088 -0.75856 0.20432
0.296 -0.71456 0.20432
0.42968 -0.64312 0.20432
0.54688 -0.54688 0.20432
0.64312 -0.42968 0.20432
0.71456 -0.296 0.20432
0.75856 -0.15088 0.20432
0.77344 0 0.20432
0.75856 0.15088 0.20432
0.71456 0.296 0.20432
0.64312 0.42968 0.20432
0.54688 0.54696 0.20432
0.42968 0.64312 0.20432
0.296 0.71456 0.20432
0.15088 0.75856 0.20432
0 0.798 0.05656
-0.15104 0.7836 0.05656
-0.29656 0.7408 0.05656
-0.43144 0.67128 0.05656
-0.55064 0.57752 0.05656
-0.65 0.46288 0.05656
-0.72592 0.33152 0.05656
-0.77552 0.18816 0.05656
-0.79712 0.038 0.05656
-0.78984 -0.1136 0.05656
-0.75408 -0.26104 0.05656
-0.69112 -0.39896 0.05656
-0.60312 -0.52256 0.05656
-0.49328 -0.62728 0.05656
-0.36568 -0.70928 0.05656
-0.2248 -0.76568 0.05656
-0.07584 -0.7944 0.05656
0.07584 -0.7944 0.05656
0.2248 -0.76568 0.05656
0.36568 -0.70928 0.05656
0.49328 -0.62728 0.05656
0.60312 -0.52256 0.05656
0.69112 -0.39896 0.05656
0.75408 -0.26104 0.05656
0.78984 -0.1136 0.05656
0.79712 0.038 0.05656
0.77552 0.18816 0.05656
0.72592 0.33152 0.05656
0.65 0.46288 0.05656
0.55064 0.57752 0.05656
0.43144 0.67128 0.05656
0.29656 0.7408 0.05656
0.15104 0.7836 0.05656
0 0.79456 -0.09312
-0.1504 0.78016 -0.09312
-0.29528 0.73768 -0.09312
-0.4296 0.6684 -0.09312
-0.54832 0.57504 -0.09312
-0.6472 0.46088 -0.09312
-0.72272 0.33008 -0.09312
-0.77216 0.18728 -0.09312
-0.79368 0.03784 -0.09312
-0.78648 -0.11304 -0.09312
-0.75088 -0.25984 -0.09312
-0.68808 -0.39728 -0.09312
-0.60048 -0.52032 -0.09312
-0.4912 -0.62456 -0.09312
-0.36408 -0.70624 -0.09312
-0.22384 -0.7624 -0.09312
-0.07552 -0.79096 -0.09312
0.07552 -0.79096 -0.09312
0.22384 -0.7624 -0.09312
0.36408 -0.70624 -0.09312
0.4912 -0.62456 -0.09312
0.60048 -0.52032 -0.09312
0.68808 -0.39728 -0.09312
0.75088 -0.25984 -0.09312
0.78648 -0.11304 -0.09312
0.79368 0.03784 -0.09312
0.77216 0.18736 -0.09312
0.72272 0.33008 -0.09312
0.6472 0.46088 -0.09312
0.54832 0.57504 -0.09312
0.4296 0.6684 -0.09312
0.29528 0.73768 -0.09312
0.1504 0.78016 -0.09312
0 0.76328 -0.2396
-0.15368 0.74768 -0.2396
-0.30104 0.70144 -0.2396
-0.436 0.62648 -0.2396
-0.5532 0.52584 -0.2396
-0.64776 0.40376 -0.2396
-0.71576 0.26512 -0.2396
-0.75448 0.1156 -0.2396
-0.76232 -0.03864 -0.2396
-0.73888 -0.19128 -0.2396
-0.68528 -0.33616 -0.2396
-0.6036 -0.4672 -0.2396
-0.4972 -0.57912 -0.2396
-0.3704 -0.66736 -0.2396
-0.22848 -0.72824 -0.2396
-0.0772 -0.75936 -0.2396
0.0772 -0.75936 -0.2396
0.22848 -0.72824 -0.2396
0.3704 -0.66736 -0.2396
0.4972 -0.57912 -0.2396
0.6036 -0.4672 -0.2396
0.68528 -0.33616 -0.2396
