   1.2000000e+02   6.7000000e+01
   1.2000000e+02   5.7000000e+01
   1.2000000e+02   2.1100000e+02
   1.2000000e+02   1.9600000e+02
   1.2000000e+02   1.5000000e+01
   1.2000000e+02   1.3800000e+02
   1.3800000e+02   6.7000000e+01
   1.3800000e+02   5.7000000e+01
   1.3800000e+02   2.1100000e+02
   1.3800000e+02   1.9600000e+02
   1.3800000e+02   1.5000000e+01
   2.1100000e+02   6.7000000e+01
   1.9600000e+02   5.7000000e+01
